OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
334;heathland;1;NordJyl;1;ATL;ES;360.5551147;471482;6324010
335;bog;2;VestJyl;2;ATL;ES;5080.3544922;449593;6164228
336;heathland;1;VestJyl;2;ATL;F;6519.2026367;465503;6190354
337;bog;2;VestJyl;2;ATL;T;33593.4531250;501510;6176563
339;meadow;0;VestJyl;2;ATL;T;24288.6796875;507174;6242589
340;heathland;1;NordJyl;1;ATL;ES;5636.4882813;479520;6324330
341;heathland;1;NordJyl;1;CON;ES;1555.6348877;580400;6388090
342;heathland;1;NordJyl;1;CON;ES;1555.6348877;580550;6388210
343;heathland;1;NordJyl;1;ATL;ES;5456.1889648;479530;6324490
344;heathland;1;NordJyl;1;ATL;ES;5462.6000977;479700;6324370
345;heathland;1;NordJyl;1;ATL;ES;5456.1889648;479570;6324530
346;heathland;1;NordJyl;1;CON;ES;1486.6069336;580380;6388160
347;heathland;1;NordJyl;1;ATL;ES;5635.6010742;479330;6324410
348;heathland;1;NordJyl;1;ATL;ES;5679.7885742;479250;6324420
349;heathland;1;NordJyl;1;ATL;ES;5769.7485352;479470;6324210
350;heathland;1;NordJyl;1;ATL;ES;5546.1699219;479530;6324410
351;heathland;1;NordJyl;1;ATL;ES;5456.1889648;479540;6324440
352;heathland;1;NordJyl;1;ATL;ES;5685.9477539;479590;6324190
353;heathland;1;NordJyl;1;ATL;ES;5590.1699219;479440;6324400
354;heathland;1;NordJyl;1;ATL;ES;5412.9472656;479590;6324510
355;heathland;1;NordJyl;1;ATL;ES;5635.6010742;479360;6324410
356;bog;2;VestJyl;2;ATL;F;40605.4179688;512243;6207587
357;bog;2;VestJyl;2;ATL;F;41002.5625000;511517;6207586
359;heathland;1;OestJylFyn;3;CON;HSL;412.3105774;586920;6265502
360;bog;2;OestJylFyn;3;CON;HSL;100.0000000;587028;6265744
361;bog;2;VestJyl;2;ATL;DSG;9626.0068359;460715;6231369
362;;;OestJylFyn;3;CON;F;25759.8515625;523610;6197120
363;bog;2;OestJylFyn;3;CON;T;36930.3398438;522038;6227290
364;bog;2;VestJyl;2;ATL;F;35415.9570313;504841;6192465
365;bog;2;OestJylFyn;3;CON;ES;21153.9589844;526856;6193434
366;heathland;1;NordJyl;1;ATL;ES;2523.8859863;467296;6316002
